reference_group_id,document_id,role
RG-entry_year=2005,WARG1047,member
RG-entry_year=2005,WARG1057,member
RG-entry_year=2005,WARG1058,member
RG-entry_year=2005,WARG1083,member
RG-entry_year=2005,WARG1084,member
RG-entry_year=2005,WARG1085,member
RG-entry_year=2005,WARG1096,member
RG-entry_year=2005,WARG1097,member
RG-entry_year=2005,WARG1098,member
RG-entry_year=2005,WARG1099,member
RG-entry_year=2005,WARG1100,member
RG-entry_year=2005,WARG1101,member
RG-entry_year=2005,WARG1102,member
RG-entry_year=2005,WARG1103,member
RG-entry_year=2005,WARG1104,member
RG-entry_year=2005,WARG1105,member
RG-entry_year=2005,WARG1106,member
RG-entry_year=2005,WARG1107,member
RG-entry_year=2005,WARG1108,member
RG-entry_year=2005,WARG1109,member
RG-entry_year=2005,WARG1110,member
RG-entry_year=2005,WARG1111,member
RG-entry_year=2005,WARG1112,member
RG-entry_year=2005,WARG1113,member
RG-entry_year=2005,WARG1114,member
RG-entry_year=2005,WARG1115,member
RG-entry_year=2005,WARG1116,member
RG-entry_year=2005,WARG1117,member
RG-entry_year=2005,WARG1118,member
RG-entry_year=2005,WARG1119,member
RG-entry_year=2005,WARG1120,member
RG-entry_year=2005,WARG1121,member
RG-entry_year=2005,WARG1135,member
RG-entry_year=2005,WARG1136,member
RG-entry_year=2005,WARG1137,member
RG-entry_year=2005,WARG1138,member
RG-entry_year=2005,WARG1139,member
RG-entry_year=2005,WARG1150,member
RG-entry_year=2005,WARG1151,member
RG-entry_year=2005,WARG1152,member
RG-entry_year=2005,WARG1153,member
RG-entry_year=2005,WARG1154,member
RG-entry_year=2005,WARG1155,member
RG-entry_year=2005,WARG1167,member
RG-entry_year=2005,WARG1168,member
RG-entry_year=2005,WARG1169,member
RG-entry_year=2005,WARG1170,member
RG-entry_year=2005,WARG1171,member
RG-entry_year=2005,WARG1172,member
RG-entry_year=2005,WARG1180,member
RG-entry_year=2005,WARG1181,member
RG-entry_year=2005,WARG1182,member
RG-entry_year=2005,WARG1183,member
RG-entry_year=2005,WARG1184,member
RG-entry_year=2005,WARG1194,member
RG-entry_year=2005,WARG1195,member
RG-entry_year=2005,WARG1196,member
RG-entry_year=2005,WARG1223,member
RG-entry_year=2005,WARG1224,member
RG-entry_year=2005,WARG1225,member
RG-entry_year=2005,WARG1226,member
RG-entry_year=2005,WARG1227,member
RG-entry_year=2005,WARG1228,member
RG-entry_year=2005,WARG1229,member
RG-entry_year=2005,WARG1230,member
RG-entry_year=2005,WARG1231,member
RG-entry_year=2005,WARG1232,member
RG-entry_year=2005,WARG1233,member
RG-entry_year=2005,WARG1235,member
RG-entry_year=2005,WARG1236,member
RG-entry_year=2005,WARG1237,member
RG-entry_year=2005,WARG1238,member
RG-entry_year=2005,WARG1239,member
RG-entry_year=2005,WARG1240,member
RG-entry_year=2005,WARG1241,member
RG-entry_year=2005,WARG1242,member
RG-entry_year=2005,WARG1243,member
RG-entry_year=2005,WARG1244,member
RG-entry_year=2005,WARG1245,member
RG-entry_year=2005,WARG1246,member
RG-entry_year=2005,WARG1247,member
RG-entry_year=2005,WARG1248,member
RG-entry_year=2005,WARG1249,member
RG-entry_year=2005,WARG1250,member
RG-entry_year=2005,WARG1251,member
RG-entry_year=2005,WARG1252,member
RG-entry_year=2005,WARG1253,member
RG-entry_year=2005,WARG1254,member
RG-entry_year=2005,WARG1255,member
RG-entry_year=2005,WARG1256,member
RG-entry_year=2005,WARG1257,member
RG-entry_year=2005,WARG1258,member
RG-entry_year=2005,WARG1259,member
RG-entry_year=2005,WARG1260,member
RG-entry_year=2005,WARG1261,member
RG-entry_year=2005,WARG1262,member
RG-entry_year=2005,WARG1263,member
RG-entry_year=2005,WARG1264,member
RG-entry_year=2005,WARG1303,member
RG-entry_year=2005,WARG1304,member
RG-entry_year=2005,WARG1305,member
RG-entry_year=2005,WARG1306,member
RG-entry_year=2005,WARG1307,member
RG-entry_year=2005,WARG1308,member
RG-entry_year=2005,WARG1309,member
RG-entry_year=2005,WARG1310,member
RG-entry_year=2005,WARG1311,member
RG-entry_year=2005,WARG1312,member
RG-entry_year=2005,WARG1313,member
RG-entry_year=2005,WARG1314,member
RG-entry_year=2005,WARG1315,member
RG-entry_year=2005,WARG1316,member
RG-entry_year=2005,WARG1317,member
RG-entry_year=2005,WARG1318,member
RG-entry_year=2005,WARG1319,member
RG-entry_year=2005,WARG1320,member
RG-entry_year=2005,WARG1321,member
RG-entry_year=2005,WARG1322,member
RG-entry_year=2005,WARG1347,member
RG-entry_year=2005,WARG1348,member
RG-entry_year=2005,WARG1349,member
RG-entry_year=2005,WARG1350,member
RG-entry_year=2005,WARG1351,member
RG-entry_year=2005,WARG1360,member
RG-entry_year=2005,WARG1361,member
RG-entry_year=2005,WARG1362,member
RG-entry_year=2005,WARG1363,member
RG-entry_year=2005,WARG1364,member
RG-entry_year=2005,WARG1378,member
RG-entry_year=2005,WARG1379,member
RG-entry_year=2005,WARG1380,member
RG-entry_year=2005,WARG1381,member
RG-entry_year=2005,WARG1382,member
RG-entry_year=2005,WARG1383,member
RG-entry_year=2005,WARG1384,member
RG-entry_year=2005,WARG1385,member
RG-entry_year=2005,WARG1386,member
RG-entry_year=2005,WARG1387,member
RG-entry_year=2005,WARG1388,member
RG-entry_year=2005,WARG1389,member
RG-entry_year=2005,WARG1390,member
RG-entry_year=2005,WARG1391,member
RG-entry_year=2005,WARG1392,member
RG-entry_year=2005,WARG1396,member
RG-entry_year=2005,WARG1445,member
RG-entry_year=2005,WARG1446,member
RG-entry_year=2005,WARG1467,member
RG-entry_year=2005,WARG1468,member
RG-entry_year=2005,WARG1469,member
RG-entry_year=2005,WARG1470,member
RG-entry_year=2005,WARG1471,member
RG-entry_year=2005,WARG1472,member
RG-entry_year=2005,WARG1478,member
RG-entry_year=2005,WARG1479,member
RG-entry_year=2005,WARG1480,member
RG-entry_year=2005,WARG1481,member
RG-entry_year=2005,WARG1482,member
RG-entry_year=2005,WARG1483,member
RG-entry_year=2005,WARG1484,member
RG-entry_year=2005,WARG1498,member
RG-entry_year=2005,WARG1499,member
RG-entry_year=2005,WARG1500,member
RG-entry_year=2005,WARG1501,member
RG-entry_year=2005,WARG1502,member
RG-entry_year=2005,WARG1503,member
RG-entry_year=2005,WARG1504,member
RG-entry_year=2005,WARG1514,member
RG-entry_year=2005,WARG1515,member
RG-entry_year=2005,WARG1525,member
RG-entry_year=2005,WARG1526,member
RG-entry_year=2005,WARG1551,member
RG-entry_year=2005,WARG1552,member
RG-entry_year=2005,WARG1553,member
RG-entry_year=2005,WARG1564,member
RG-entry_year=2005,WARG1565,member
RG-entry_year=2005,WARG1566,member
RG-entry_year=2005,WARG1567,member
RG-entry_year=2005,WARG1568,member
RG-entry_year=2005,WARG1569,member
RG-entry_year=2005,WARG1570,member
RG-entry_year=2005,WARG1571,member
RG-entry_year=2005,WARG1572,member
RG-entry_year=2005,WARG1573,member
RG-entry_year=2005,WARG1574,member
RG-entry_year=2005,WARG1576,member
RG-entry_year=2005,WARG1577,member
RG-entry_year=2005,WARG1578,member
RG-entry_year=2005,WARG1579,member
RG-entry_year=2005,WARG1581,member
RG-entry_year=2005,WARG1582,member
RG-entry_year=2005,WARG1583,member
RG-entry_year=2005,WARG1584,member
RG-entry_year=2005,WARG1585,member
RG-entry_year=2005,WARG1586,member
RG-entry_year=2005,WARG1587,member
RG-entry_year=2005,WARG1588,member
RG-entry_year=2005,WARG1589,member
RG-entry_year=2005,WARG1603,member
RG-entry_year=2005,WARG1604,member
RG-entry_year=2005,WARG1605,member
RG-entry_year=2005,WARG1606,member
RG-entry_year=2005,WARG1607,member
RG-entry_year=2005,WARG1618,member
RG-entry_year=2005,WARG1619,member
RG-entry_year=2005,WARG1620,member
RG-entry_year=2005,WARG1621,member
RG-entry_year=2005,WARG1622,member
RG-entry_year=2005,WARG1623,member
RG-entry_year=2005,WARG1627,member
RG-entry_year=2005,WARG1635,member
RG-entry_year=2005,WARG1636,member
RG-entry_year=2005,WARG1637,member
RG-entry_year=2005,WARG1638,member
RG-entry_year=2005,WARG1639,member
RG-entry_year=2005,WARG1640,member
RG-entry_year=2005,WARG1648,member
RG-entry_year=2005,WARG1649,member
RG-entry_year=2005,WARG1650,member
RG-entry_year=2005,WARG1651,member
RG-entry_year=2005,WARG1652,member
RG-entry_year=2005,WARG1662,member
RG-entry_year=2005,WARG1663,member
RG-entry_year=2005,WARG1664,member
RG-entry_year=2005,WARG1691,member
RG-entry_year=2005,WARG1692,member
RG-entry_year=2005,WARG1693,member
RG-entry_year=2005,WARG1694,member
RG-entry_year=2005,WARG1695,member
RG-entry_year=2005,WARG1696,member
RG-entry_year=2005,WARG1697,member
RG-entry_year=2005,WARG1698,member
RG-entry_year=2005,WARG1699,member
RG-entry_year=2005,WARG1700,member
RG-entry_year=2005,WARG1701,member
RG-entry_year=2005,WARG1702,member
RG-entry_year=2005,WARG1703,member
RG-entry_year=2005,WARG1704,member
RG-entry_year=2005,WARG1705,member
RG-entry_year=2005,WARG1706,member
RG-entry_year=2005,WARG1707,member
RG-entry_year=2005,WARG1708,member
RG-entry_year=2005,WARG1709,member
RG-entry_year=2005,WARG1710,member
RG-entry_year=2005,WARG1711,member
RG-entry_year=2005,WARG1712,member
RG-entry_year=2005,WARG1713,member
RG-entry_year=2005,WARG1714,member
RG-entry_year=2005,WARG1715,member
RG-entry_year=2005,WARG1716,member
RG-entry_year=2005,WARG1717,member
RG-entry_year=2005,WARG1718,member
RG-entry_year=2005,WARG1719,member
RG-entry_year=2005,WARG1720,member
RG-entry_year=2005,WARG1721,member
RG-entry_year=2005,WARG1722,member
RG-entry_year=2005,WARG1723,member
RG-entry_year=2005,WARG1724,member
RG-entry_year=2005,WARG1725,member
RG-entry_year=2005,WARG1726,member
RG-entry_year=2005,WARG1727,member
RG-entry_year=2005,WARG1728,member
RG-entry_year=2005,WARG1729,member
RG-entry_year=2005,WARG1730,member
RG-entry_year=2005,WARG1731,member
RG-entry_year=2005,WARG1732,member
RG-entry_year=2005,WARG1771,member
RG-entry_year=2005,WARG1772,member
RG-entry_year=2005,WARG1773,member
RG-entry_year=2005,WARG1774,member
RG-entry_year=2005,WARG1775,member
RG-entry_year=2005,WARG1776,member
RG-entry_year=2005,WARG1777,member
RG-entry_year=2005,WARG1778,member
RG-entry_year=2005,WARG1779,member
RG-entry_year=2005,WARG1780,member
RG-entry_year=2005,WARG1781,member
RG-entry_year=2005,WARG1782,member
RG-entry_year=2005,WARG1783,member
RG-entry_year=2005,WARG1784,member
RG-entry_year=2005,WARG1785,member
RG-entry_year=2005,WARG1786,member
RG-entry_year=2005,WARG1787,member
RG-entry_year=2005,WARG1789,member
RG-entry_year=2005,WARG1790,member
RG-entry_year=2005,WARG1815,member
RG-entry_year=2005,WARG1816,member
RG-entry_year=2005,WARG1817,member
RG-entry_year=2005,WARG1818,member
RG-entry_year=2005,WARG1819,member
RG-entry_year=2005,WARG1828,member
RG-entry_year=2005,WARG1829,member
RG-entry_year=2005,WARG1830,member
RG-entry_year=2005,WARG1831,member
RG-entry_year=2005,WARG1832,member
RG-entry_year=2005,WARG1846,member
RG-entry_year=2005,WARG1847,member
RG-entry_year=2005,WARG1848,member
RG-entry_year=2005,WARG1849,member
RG-entry_year=2005,WARG1850,member
RG-entry_year=2005,WARG1851,member
RG-entry_year=2005,WARG1852,member
RG-entry_year=2005,WARG1853,member
RG-entry_year=2005,WARG1854,member
RG-entry_year=2005,WARG1855,member
RG-entry_year=2005,WARG1856,member
RG-entry_year=2005,WARG1857,member
RG-entry_year=2005,WARG1858,member
RG-entry_year=2005,WARG1859,member
RG-entry_year=2005,WARG1860,member
RG-entry_year=2005,WARG1863,member
RG-entry_year=2005,WARG1864,member
RG-entry_year=2005,WARG1913,member
RG-entry_year=2005,WARG1914,member
RG-entry_year=2005,WARG1935,member
RG-entry_year=2005,WARG1936,member
RG-entry_year=2005,WARG1937,member
RG-entry_year=2005,WARG1938,member
RG-entry_year=2005,WARG1939,member
RG-entry_year=2005,WARG1940,member
RG-entry_year=2005,WARG1946,member
RG-entry_year=2005,WARG1947,member
RG-entry_year=2005,WARG1948,member
RG-entry_year=2005,WARG1949,member
RG-entry_year=2005,WARG1950,member
RG-entry_year=2005,WARG1951,member
RG-entry_year=2005,WARG1966,member
RG-entry_year=2005,WARG1967,member
RG-entry_year=2005,WARG1968,member
RG-entry_year=2005,WARG1969,member
RG-entry_year=2005,WARG1970,member
RG-entry_year=2005,WARG1971,member
RG-entry_year=2005,WARG1972,member
RG-entry_year=2005,WARG1982,member
RG-entry_year=2005,WARG1993,member
RG-entry_year=2005,WARG1994,member
RG-entry_year=2005,WARG2019,member
RG-entry_year=2005,WARG2020,member
RG-entry_year=2005,WARG2021,member
RG-entry_year=2005,WARG2032,member
RG-entry_year=2005,WARG2033,member
RG-entry_year=2005,WARG2034,member
RG-entry_year=2005,WARG2035,member
RG-entry_year=2005,WARG2036,member
RG-entry_year=2005,WARG2037,member
RG-entry_year=2005,WARG2039,member
RG-entry_year=2005,WARG2041,member
RG-entry_year=2005,WARG2042,member
RG-entry_year=2005,WARG2043,member
RG-entry_year=2005,WARG2044,member
RG-entry_year=2005,WARG2045,member
RG-entry_year=2005,WARG2046,member
RG-entry_year=2005,WARG2047,member
RG-entry_year=2005,WARG2048,member
RG-entry_year=2005,WARG2049,member
RG-entry_year=2005,WARG2050,member
RG-entry_year=2005,WARG2051,member
RG-entry_year=2005,WARG2052,member
RG-entry_year=2005,WARG2054,member
RG-entry_year=2005,WARG2055,member
RG-entry_year=2005,WARG2056,member
RG-entry_year=2005,WARG2057,member
RG-entry_year=2005,WARG2058,member
RG-entry_year=2005,WARG2071,member
RG-entry_year=2005,WARG2072,member
RG-entry_year=2005,WARG2073,member
RG-entry_year=2005,WARG2074,member
RG-entry_year=2005,WARG2075,member
RG-entry_year=2005,WARG2086,member
RG-entry_year=2005,WARG2087,member
RG-entry_year=2005,WARG2088,member
RG-entry_year=2005,WARG2089,member
RG-entry_year=2005,WARG2090,member
RG-entry_year=2005,WARG2091,member
RG-entry_year=2005,WARG2103,member
RG-entry_year=2005,WARG2104,member
RG-entry_year=2005,WARG2105,member
RG-entry_year=2005,WARG2106,member
RG-entry_year=2005,WARG2107,member
RG-entry_year=2005,WARG2116,member
RG-entry_year=2005,WARG2117,member
RG-entry_year=2005,WARG2118,member
RG-entry_year=2005,WARG2119,member
RG-entry_year=2005,WARG2129,member
RG-entry_year=2005,WARG2130,member
RG-entry_year=2005,WARG2131,member
RG-entry_year=2005,WARG2159,member
RG-entry_year=2005,WARG2160,member
RG-entry_year=2005,WARG2161,member
RG-entry_year=2005,WARG2162,member
RG-entry_year=2005,WARG2163,member
RG-entry_year=2005,WARG2164,member
RG-entry_year=2005,WARG2165,member
RG-entry_year=2005,WARG2166,member
RG-entry_year=2005,WARG2167,member
RG-entry_year=2005,WARG2168,member
RG-entry_year=2005,WARG2169,member
RG-entry_year=2005,WARG2170,member
RG-entry_year=2005,WARG2171,member
RG-entry_year=2005,WARG2172,member
RG-entry_year=2005,WARG2173,member
RG-entry_year=2005,WARG2174,member
RG-entry_year=2005,WARG2175,member
RG-entry_year=2005,WARG2176,member
RG-entry_year=2005,WARG2177,member
RG-entry_year=2005,WARG2178,member
RG-entry_year=2005,WARG2179,member
RG-entry_year=2005,WARG2180,member
RG-entry_year=2005,WARG2181,member
RG-entry_year=2005,WARG2182,member
RG-entry_year=2005,WARG2183,member
RG-entry_year=2005,WARG2184,member
RG-entry_year=2005,WARG2185,member
RG-entry_year=2005,WARG2186,member
RG-entry_year=2005,WARG2187,member
RG-entry_year=2005,WARG2188,member
RG-entry_year=2005,WARG2189,member
RG-entry_year=2005,WARG2190,member
RG-entry_year=2005,WARG2191,member
RG-entry_year=2005,WARG2192,member
RG-entry_year=2005,WARG2193,member
RG-entry_year=2005,WARG2194,member
RG-entry_year=2005,WARG2195,member
RG-entry_year=2005,WARG2196,member
RG-entry_year=2005,WARG2197,member
RG-entry_year=2005,WARG2198,member
RG-entry_year=2005,WARG2199,member
RG-entry_year=2005,WARG2239,member
RG-entry_year=2005,WARG2240,member
RG-entry_year=2005,WARG2241,member
RG-entry_year=2005,WARG2242,member
RG-entry_year=2005,WARG2243,member
RG-entry_year=2005,WARG2244,member
RG-entry_year=2005,WARG2245,member
RG-entry_year=2005,WARG2246,member
RG-entry_year=2005,WARG2247,member
RG-entry_year=2005,WARG2248,member
RG-entry_year=2005,WARG2249,member
RG-entry_year=2005,WARG2250,member
RG-entry_year=2005,WARG2251,member
RG-entry_year=2005,WARG2252,member
RG-entry_year=2005,WARG2253,member
RG-entry_year=2005,WARG2255,member
RG-entry_year=2005,WARG2257,member
RG-entry_year=2005,WARG2258,member
RG-entry_year=2005,WARG2282,member
RG-entry_year=2005,WARG2283,member
RG-entry_year=2005,WARG2284,member
RG-entry_year=2005,WARG2285,member
RG-entry_year=2005,WARG2286,member
RG-entry_year=2005,WARG2287,member
RG-entry_year=2005,WARG2296,member
RG-entry_year=2005,WARG2297,member
RG-entry_year=2005,WARG2298,member
RG-entry_year=2005,WARG2299,member
RG-entry_year=2005,WARG2300,member
RG-entry_year=2005,WARG2313,member
RG-entry_year=2005,WARG2314,member
RG-entry_year=2005,WARG2315,member
RG-entry_year=2005,WARG2316,member
RG-entry_year=2005,WARG2317,member
RG-entry_year=2005,WARG2318,member
RG-entry_year=2005,WARG2319,member
RG-entry_year=2005,WARG2320,member
RG-entry_year=2005,WARG2321,member
RG-entry_year=2005,WARG2322,member
RG-entry_year=2005,WARG2323,member
RG-entry_year=2005,WARG2324,member
RG-entry_year=2005,WARG2325,member
RG-entry_year=2005,WARG2326,member
RG-entry_year=2005,WARG2327,member
RG-entry_year=2005,WARG2328,member
RG-entry_year=2005,WARG2331,member
RG-entry_year=2005,WARG2332,member
RG-entry_year=2005,WARG2381,member
RG-entry_year=2005,WARG2382,member
RG-entry_year=2005,WARG2403,member
RG-entry_year=2005,WARG2404,member
RG-entry_year=2005,WARG2405,member
RG-entry_year=2005,WARG2406,member
RG-entry_year=2005,WARG2407,member
RG-entry_year=2005,WARG2408,member
RG-entry_year=2005,WARG2414,member
RG-entry_year=2005,WARG2415,member
RG-entry_year=2005,WARG2416,member
RG-entry_year=2005,WARG2417,member
RG-entry_year=2005,WARG2418,member
RG-entry_year=2005,WARG2419,member
RG-entry_year=2005,WARG2434,member
RG-entry_year=2005,WARG2435,member
RG-entry_year=2005,WARG2436,member
RG-entry_year=2005,WARG2437,member
RG-entry_year=2005,WARG2438,member
RG-entry_year=2005,WARG2439,member
RG-entry_year=2005,WARG2440,member
RG-entry_year=2005,WARG2450,member
RG-entry_year=2005,WARG2460,member
RG-entry_year=2005,WARG2461,member
RG-entry_year=2005,WARG2462,member
RG-entry_year=2005,WARG2487,member
RG-entry_year=2005,WARG2488,member
RG-entry_year=2005,WARG2489,member
RG-entry_year=2005,WARG2500,member
RG-entry_year=2005,WARG2501,member
RG-entry_year=2005,WARG2503,member
RG-entry_year=2005,WARG2504,member
RG-entry_year=2005,WARG2505,member
RG-entry_year=2005,WARG2506,member
RG-entry_year=2005,WARG2507,member
RG-entry_year=2005,WARG2509,member
RG-entry_year=2005,WARG2510,member
RG-entry_year=2005,WARG2511,member
RG-entry_year=2005,WARG2512,member
RG-entry_year=2005,WARG2513,member
RG-entry_year=2005,WARG2514,member
RG-entry_year=2005,WARG2515,member
RG-entry_year=2005,WARG2516,member
RG-entry_year=2005,WARG2517,member
RG-entry_year=2005,WARG2518,member
RG-entry_year=2005,WARG2519,member
RG-entry_year=2005,WARG2520,member
RG-entry_year=2005,WARG2521,member
RG-entry_year=2005,WARG2522,member
RG-entry_year=2005,WARG2524,member
RG-entry_year=2005,WARG2525,member
RG-entry_year=2005,WARG2539,member
RG-entry_year=2005,WARG2540,member
RG-entry_year=2005,WARG2541,member
RG-entry_year=2005,WARG2542,member
RG-entry_year=2005,WARG2543,member
RG-entry_year=2005,WARG2554,member
RG-entry_year=2005,WARG2555,member
RG-entry_year=2005,WARG2556,member
RG-entry_year=2005,WARG2557,member
RG-entry_year=2005,WARG2558,member
RG-entry_year=2005,WARG2559,member
RG-entry_year=2005,WARG2571,member
RG-entry_year=2005,WARG2572,member
RG-entry_year=2005,WARG2573,member
RG-entry_year=2005,WARG2574,member
RG-entry_year=2005,WARG2575,member
RG-entry_year=2005,WARG2584,member
RG-entry_year=2005,WARG2585,member
RG-entry_year=2005,WARG2586,member
RG-entry_year=2005,WARG2587,member
RG-entry_year=2005,WARG2597,member
RG-entry_year=2005,WARG2598,member
RG-entry_year=2005,WARG2599,member
RG-entry_year=2005,WARG2627,member
RG-entry_year=2005,WARG2628,member
RG-entry_year=2005,WARG2629,member
RG-entry_year=2005,WARG2630,member
RG-entry_year=2005,WARG2631,member
RG-entry_year=2005,WARG2632,member
