transcript_id,source_relative_path,source_sha256,exam,task_folder,task_no,year_folder,year_tag,group_folder,grade,rank,role_in_task3,header_raw,metadata_status
05-030-10B,SECCL20/TEXTS/TASK123/2005/05-030/05-030-10B.txt,209752782cc6df9ab02a2a0640333bcd72f4cde6fe3274b13dc1a5eac5604679,TEM4,TASK123,123,2005,2005,05-030,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP030><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-030-11A,SECCL20/TEXTS/TASK123/2005/05-030/05-030-11A.txt,af7a8923dc36b7fc6f9e3c8b9ede930f4f88f784edd585c58ab3485d5f1e29c8,TEM4,TASK123,123,2005,2005,05-030,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP030><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-030-12A,SECCL20/TEXTS/TASK123/2005/05-030/05-030-12A.txt,726060c21b1b44e736f05b12acf6691bf0428cc8c92c36270970321022755398,TEM4,TASK123,123,2005,2005,05-030,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP030><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-030-13A,SECCL20/TEXTS/TASK123/2005/05-030/05-030-13A.txt,ed069ea98dcd2dab4ef161858dc1193596cd456c9babe68f99fd641baacf81fe,TEM4,TASK123,123,2005,2005,05-030,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP030><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-030-14B,SECCL20/TEXTS/TASK123/2005/05-030/05-030-14B.txt,0b323b06e7f7bcde1321f99909dd5e09671e28b7e61243814780369772f0dbd1,TEM4,TASK123,123,2005,2005,05-030,2,3,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP030><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
05-030-15A,SECCL20/TEXTS/TASK123/2005/05-030/05-030-15A.txt,2769abcbfcba1584718c3c7ae15e9a002f8b73cf6b751eddc27465641e21f7f3,TEM4,TASK123,123,2005,2005,05-030,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP030><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, F><RANK=2>",parsed
05-030-16B,SECCL20/TEXTS/TASK123/2005/05-030/05-030-16B.txt,2b676b6a27b1b8b2c07c9cd024a42086b97328d87f2bba7f3f593d28ab68c6a9,TEM4,TASK123,123,2005,2005,05-030,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP030><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-030-17B,SECCL20/TEXTS/TASK123/2005/05-030/05-030-17B.txt,37ffe83a04eeeadbf6939123e9f42488b51cf60a19f95629fab9c18550c0459b,TEM4,TASK123,123,2005,2005,05-030,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP030><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
05-030-18A,SECCL20/TEXTS/TASK123/2005/05-030/05-030-18A.txt,58660bbb13553d699e6da88fce881392a5a6caecae33208e0a5add630b5f0ab6,TEM4,TASK123,123,2005,2005,05-030,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP030><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-030-19A,SECCL20/TEXTS/TASK123/2005/05-030/05-030-19A.txt,447916c94d7adf0362616813a2537ae1ebc2ce4454f4552116b3911b8f76ecf8,TEM4,TASK123,123,2005,2005,05-030,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP030><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-030-20B,SECCL20/TEXTS/TASK123/2005/05-030/05-030-20B.txt,31c3693b1082e15bc5778e21d25c57762d0ee3fb19f70a29a072d371539894c2,TEM4,TASK123,123,2005,2005,05-030,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP030><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-030-21A,SECCL20/TEXTS/TASK123/2005/05-030/05-030-21A.txt,e9b25bbd92ab145b4ba9674ec0c2f42a882790d871b4648cecd0d3058b9dbc0d,TEM4,TASK123,123,2005,2005,05-030,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP030><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-030-22A,SECCL20/TEXTS/TASK123/2005/05-030/05-030-22A.txt,753d14bc09ef32f92dc702b282e50fc8266de48bf75d648f1e4ed3034b2ef2d2,TEM4,TASK123,123,2005,2005,05-030,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP030><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-030-23B,SECCL20/TEXTS/TASK123/2005/05-030/05-030-23B.txt,27c8d4013afe130b0d14883497ee89cdbbcb1ad7e32701af06867aae20833dbd,TEM4,TASK123,123,2005,2005,05-030,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP030><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=F, M><RANK=1>",parsed
05-030-25A,SECCL20/TEXTS/TASK123/2005/05-030/05-030-25A.txt,f2d12a1d2f65f268942216f0203d4823e6122ee1c3a792d56831856eb0ef04a4,TEM4,TASK123,123,2005,2005,05-030,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP030><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
05-030-26A,SECCL20/TEXTS/TASK123/2005/05-030/05-030-26A.txt,9d2e7b0082329965a7f80f3a50460421e9c5381e8a0f33603ae6dbc856d3b6ff,TEM4,TASK123,123,2005,2005,05-030,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP030><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-030-27B,SECCL20/TEXTS/TASK123/2005/05-030/05-030-27B.txt,12487d65fa911582c6117b47cf263f22f2f6569bc6b61a7664c4d07f9073cbda,TEM4,TASK123,123,2005,2005,05-030,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP030><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-030-28B,SECCL20/TEXTS/TASK123/2005/05-030/05-030-28B.txt,a029158ee41c0e9bb74cc71d508715b2625bd7794dc643b84e313fbd1a2b117e,TEM4,TASK123,123,2005,2005,05-030,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP030><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
05-030-29B,SECCL20/TEXTS/TASK123/2005/05-030/05-030-29B.txt,c78f15188a9ce916b412b891c1e2350d53b72fb4e99c534e05cbe94666139be8,TEM4,TASK123,123,2005,2005,05-030,2,3,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP030><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
05-030-30A,SECCL20/TEXTS/TASK123/2005/05-030/05-030-30A.txt,a01e247d319f46eb8b5aa16c722c2906a0b86e37035f1011a08b56ce983639b6,TEM4,TASK123,123,2005,2005,05-030,2,3,A,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP030><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
05-030-31B,SECCL20/TEXTS/TASK123/2005/05-030/05-030-31B.txt,a801638090d83ca2cfbe1588d87bcb30fca1ef275a245b42a211c0c8fdb31f37,TEM4,TASK123,123,2005,2005,05-030,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR05><GROUP030><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
06-001-01B,SECCL20/TEXTS/TASK123/2006/06-001/06-001-01B.txt,e3e14a619071f22811977e29ffe0560eb335103cffb9686f54da4eaf61e02ca7,TEM4,TASK123,123,2006,2006,06-001,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=M, F><RANK=1>",parsed
06-001-02B,SECCL20/TEXTS/TASK123/2006/06-001/06-001-02B.txt,8af17087aaf82a7b43110f6ce712975e2b32cd15f0dbf44d8ef546e613a4ae7f,TEM4,TASK123,123,2006,2006,06-001,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
06-001-03B,SECCL20/TEXTS/TASK123/2006/06-001/06-001-03B.txt,e2b3e91926b614c0dd4a418be3da39663cc3c51d7332252c64e246b2274995e8,TEM4,TASK123,123,2006,2006,06-001,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
06-001-04A,SECCL20/TEXTS/TASK123/2006/06-001/06-001-04A.txt,690369bb82d22c7b2f4b8002b11ad0423a914c51ba2e06e800dbd157da63187c,TEM4,TASK123,123,2006,2006,06-001,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
06-001-05B,SECCL20/TEXTS/TASK123/2006/06-001/06-001-05B.txt,cb991258f63b625481af7db12092457eabd37e5a2431cdbe5a4d19825bc2c680,TEM4,TASK123,123,2006,2006,06-001,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
06-001-06B,SECCL20/TEXTS/TASK123/2006/06-001/06-001-06B.txt,bfb75f2532dadf7f8722ccf4adf37e39562cbe8a3e722bf563b5c8c2fead7cd4,TEM4,TASK123,123,2006,2006,06-001,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
06-001-07B,SECCL20/TEXTS/TASK123/2006/06-001/06-001-07B.txt,62262f2fb28070f857bafb2b4ba5ce4c177f79e7c60bb7b3651ab1350ff78aaa,TEM4,TASK123,123,2006,2006,06-001,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
06-001-08B,SECCL20/TEXTS/TASK123/2006/06-001/06-001-08B.txt,0774825016dcdf537f705ab79ef67cfbaec1b185b9fad89f46bc60eb3a9979cc,TEM4,TASK123,123,2006,2006,06-001,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
06-001-09A,SECCL20/TEXTS/TASK123/2006/06-001/06-001-09A.txt,e5529863ee804e12603ad1ba038259168d4158ece4f50e254cfa430addd4ba16,TEM4,TASK123,123,2006,2006,06-001,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
06-001-10B,SECCL20/TEXTS/TASK123/2006/06-001/06-001-10B.txt,bdf60fa5254b34f3111dde200817b0bcf7a30747568ff7885c3bc2e804e5ea4f,TEM4,TASK123,123,2006,2006,06-001,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
06-001-11B,SECCL20/TEXTS/TASK123/2006/06-001/06-001-11B.txt,3a8cabf5c47ac06311bbeff9720bb8981a2e653feb14a40e40adcdaee053dbd6,TEM4,TASK123,123,2006,2006,06-001,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
06-001-12A,SECCL20/TEXTS/TASK123/2006/06-001/06-001-12A.txt,bcc1eaeb9e67566617589ef8af4d79a393d4f5023268d01535b5cb5263562941,TEM4,TASK123,123,2006,2006,06-001,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
06-001-13B,SECCL20/TEXTS/TASK123/2006/06-001/06-001-13B.txt,115c99b745ec88885689e8a29cb3f3ef941e5ed2bda969044430e1a9ac7ff752,TEM4,TASK123,123,2006,2006,06-001,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
06-001-14B,SECCL20/TEXTS/TASK123/2006/06-001/06-001-14B.txt,1cf2c29c3e80873c44a62d49c7d4887a813d5a05d24056abe167e251d0c7c9b6,TEM4,TASK123,123,2006,2006,06-001,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
06-001-15A,SECCL20/TEXTS/TASK123/2006/06-001/06-001-15A.txt,d66754fc12e305a0516f011b0b59eb3a72e771d9a9539f12acf19f6227df03ef,TEM4,TASK123,123,2006,2006,06-001,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
06-001-16B,SECCL20/TEXTS/TASK123/2006/06-001/06-001-16B.txt,bee0ab1a1cbfad402b09530fdd30064a298feb2ea96c0c66ef7cab229f26d439,TEM4,TASK123,123,2006,2006,06-001,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=F, M><RANK=1>",parsed
06-001-17B,SECCL20/TEXTS/TASK123/2006/06-001/06-001-17B.txt,3f1b51e6fd47e210652a96476c7836f3f4fb94d0c7c944a5aee01f57b8abfe42,TEM4,TASK123,123,2006,2006,06-001,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
06-001-18B,SECCL20/TEXTS/TASK123/2006/06-001/06-001-18B.txt,d3f7c299447dc90bc3c23e5f6d9d31dd52d9f975e3e05c271fd75b9072b77a07,TEM4,TASK123,123,2006,2006,06-001,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
06-001-19A,SECCL20/TEXTS/TASK123/2006/06-001/06-001-19A.txt,b41c832000ff4d6a5fe1e8f1b2f3c9aec646977d2ced69a78bfd7934507825eb,TEM4,TASK123,123,2006,2006,06-001,2,4,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=4>",parsed
06-001-20B,SECCL20/TEXTS/TASK123/2006/06-001/06-001-20B.txt,db6dbb06939472a9580283f34151521566c0bf1af3dc684bc17cd5368f8c665f,TEM4,TASK123,123,2006,2006,06-001,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
06-001-21A,SECCL20/TEXTS/TASK123/2006/06-001/06-001-21A.txt,f5834280c2e11c94335343312af63bb2ea6d757a147ad34c4f1b8506acb7e7d3,TEM4,TASK123,123,2006,2006,06-001,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
06-001-22A,SECCL20/TEXTS/TASK123/2006/06-001/06-001-22A.txt,bf558a83d163a15f5f132afa4008ad79c435175ac7e986496ead703554259d82,TEM4,TASK123,123,2006,2006,06-001,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
06-001-23A,SECCL20/TEXTS/TASK123/2006/06-001/06-001-23A.txt,27059250add3dfdb47cad5764cf453caa1c7c7db21e55d1fda80f20508de8834,TEM4,TASK123,123,2006,2006,06-001,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
06-001-24B,SECCL20/TEXTS/TASK123/2006/06-001/06-001-24B.txt,2cce7c3f0e8d9b8088cd4e2fb9f5ded65c94b1a4f72b45ba86938c6c7329a49b,TEM4,TASK123,123,2006,2006,06-001,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
06-001-25A,SECCL20/TEXTS/TASK123/2006/06-001/06-001-25A.txt,cb41cca4ec325a83a6e2ebefb72b30b4cc4f2057b3bf5ae04c76e0a038ef4b78,TEM4,TASK123,123,2006,2006,06-001,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
06-001-26B,SECCL20/TEXTS/TASK123/2006/06-001/06-001-26B.txt,95be81a81a889a3484c825ebe5c5d65df518168178fd1cc88b7c4ad59c024d4e,TEM4,TASK123,123,2006,2006,06-001,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
06-001-27A,SECCL20/TEXTS/TASK123/2006/06-001/06-001-27A.txt,158fbdd3ec75b85284f45084df8445c556ce9398c2c400e01900e1ead94eb1d4,TEM4,TASK123,123,2006,2006,06-001,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
06-001-28A,SECCL20/TEXTS/TASK123/2006/06-001/06-001-28A.txt,f8fad8844ed8dccea9f361dfa8964ca5ed6185bd5929dabc8cdcd27b876d93de,TEM4,TASK123,123,2006,2006,06-001,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
06-001-29B,SECCL20/TEXTS/TASK123/2006/06-001/06-001-29B.txt,f5fa517f69867aed9acc9b20571251efdb78f2af1d710c2bbc9e387df5fcf880,TEM4,TASK123,123,2006,2006,06-001,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
06-001-31A,SECCL20/TEXTS/TASK123/2006/06-001/06-001-31A.txt,8563430cd0d0599ae0db980e0caa2543cda535e08a95206180557f7dfc810e4b,TEM4,TASK123,123,2006,2006,06-001,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP001><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
06-004-01A,SECCL20/TEXTS/TASK123/2006/06-004/06-004-01A.txt,aabc89a99de3c71021e827fa813902a0ce816028ed7991096ab41b8dad716c6f,TEM4,TASK123,123,2006,2006,06-004,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP004><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, F><RANK=2>",parsed
06-004-02A,SECCL20/TEXTS/TASK123/2006/06-004/06-004-02A.txt,f6b1fa311e9b2ab9b6afbe7e7ecd2047a2b5b878dfe820b8c46ff2ddf2d417bb,TEM4,TASK123,123,2006,2006,06-004,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP004><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
06-004-03A,SECCL20/TEXTS/TASK123/2006/06-004/06-004-03A.txt,f5e3f42f404d4654a217ad38b7cd6db869b3e1a0c2bcc0243953c31bc83db450,TEM4,TASK123,123,2006,2006,06-004,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP004><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
06-004-04B,SECCL20/TEXTS/TASK123/2006/06-004/06-004-04B.txt,344bf3b0482d55d5f909e4c46cf39f8c89289c8e68c3edaf16af0e4070ab775e,TEM4,TASK123,123,2006,2006,06-004,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP004><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
06-004-05A,SECCL20/TEXTS/TASK123/2006/06-004/06-004-05A.txt,519fbe7c3cee5e8ac356dd6023ba129955a1fda454089c7c5952a15cc4151384,TEM4,TASK123,123,2006,2006,06-004,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP007><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
06-004-06A,SECCL20/TEXTS/TASK123/2006/06-004/06-004-06A.txt,4791707725e0416a7d7563a125cabfe39b6050d94d2082cada57a209f1833ad1,TEM4,TASK123,123,2006,2006,06-004,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP004><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
06-004-07A,SECCL20/TEXTS/TASK123/2006/06-004/06-004-07A.txt,5a0add442b258da67dd334a2d8fbae615379e4fb9ba2b57c0551ad88323349c5,TEM4,TASK123,123,2006,2006,06-004,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP004><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
06-004-08B,SECCL20/TEXTS/TASK123/2006/06-004/06-004-08B.txt,594c81a1700663d5c3a9d4b584cb43138d3a841f0413da5f7ace6dc113b93d67,TEM4,TASK123,123,2006,2006,06-004,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP004><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
06-004-09B,SECCL20/TEXTS/TASK123/2006/06-004/06-004-09B.txt,68ed6675916906dfdebb7989129cbb0980730f365e90257dea19ca376a1475da,TEM4,TASK123,123,2006,2006,06-004,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP004><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
06-004-10B,SECCL20/TEXTS/TASK123/2006/06-004/06-004-10B.txt,631ca6dab81b3eccacb403a6093eb97a2859bdb3622c9b1e3c76c112321b942e,TEM4,TASK123,123,2006,2006,06-004,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP004><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=F, M><RANK=1>",parsed
06-004-11A,SECCL20/TEXTS/TASK123/2006/06-004/06-004-11A.txt,9a55f1e2f6f90d6a5e546368ed51fbc054b04fc4cbb2050e772b22fa47b260f8,TEM4,TASK123,123,2006,2006,06-004,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP004><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
06-004-12B,SECCL20/TEXTS/TASK123/2006/06-004/06-004-12B.txt,6d7513d660a7254acf520fe429d915c75af18c7117d9100807062d0608337b24,TEM4,TASK123,123,2006,2006,06-004,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP004><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
06-004-13B,SECCL20/TEXTS/TASK123/2006/06-004/06-004-13B.txt,beab35e7de67aeba5206ec2381f87d6108afab947e5f8ac85e36b3031b3b9ca0,TEM4,TASK123,123,2006,2006,06-004,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP004><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=M, F><RANK=1>",parsed
06-004-14A,SECCL20/TEXTS/TASK123/2006/06-004/06-004-14A.txt,a47d66fdc31b843dc9a7581c928a5c4dfaf3806b666980498f588cab0b2ef246,TEM4,TASK123,123,2006,2006,06-004,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP004><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
06-004-15B,SECCL20/TEXTS/TASK123/2006/06-004/06-004-15B.txt,ff395b1cd43c1f2a8ce273a96763f69c6cb2a0968d489b5ae1d551fc9d0e2ff7,TEM4,TASK123,123,2006,2006,06-004,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP004><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
06-004-16B,SECCL20/TEXTS/TASK123/2006/06-004/06-004-16B.txt,768171d9b0d85e884612b9856146dbbc3edf7ebe0d5320deacbedcbe3091fa26,TEM4,TASK123,123,2006,2006,06-004,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP004><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
06-004-17B,SECCL20/TEXTS/TASK123/2006/06-004/06-004-17B.txt,174bc1ab85a91e26daf7989d56d53a6bef334527c4c426fd2d9a594ad7bb59d4,TEM4,TASK123,123,2006,2006,06-004,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP004><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
06-004-18A,SECCL20/TEXTS/TASK123/2006/06-004/06-004-18A.txt,ec6ddf8b07e70b520b6bf664252fe4d2cb45be83898cbd648b8e461515a5d866,TEM4,TASK123,123,2006,2006,06-004,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP004><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
06-004-19A,SECCL20/TEXTS/TASK123/2006/06-004/06-004-19A.txt,da6c95ba461b5e9b2fe9e9ff71d0e9e5f59fc30abceffa5e70326f6614e659c0,TEM4,TASK123,123,2006,2006,06-004,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP004><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
06-004-20B,SECCL20/TEXTS/TASK123/2006/06-004/06-004-20B.txt,fc94b8c2987161ac3518bf5eb628f0257c18c152792b0202f2ec98a9a1298181,TEM4,TASK123,123,2006,2006,06-004,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP004><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
06-004-21A,SECCL20/TEXTS/TASK123/2006/06-004/06-004-21A.txt,a5a2913879c81806ca345f34a0f46dec0ef7d43dcdb55839a8963024157c1c8b,TEM4,TASK123,123,2006,2006,06-004,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP004><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
06-004-22A,SECCL20/TEXTS/TASK123/2006/06-004/06-004-22A.txt,810cc337859e953ef69b6963d091ee76b4b223c594a1d7f62c5dbb466777f1f9,TEM4,TASK123,123,2006,2006,06-004,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR06><GROUP004><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
